,user_id,giorno_min,giorno_max,durata_vita,conteggio_giorni_totale,device_type,browser_type,os_type,site_giallozafferano,site_repubblica,site_subito,site_ansa,site_kijiji,site_corriere,site_ebay,site_pianetadonna,site_aranzulla,site_greenme,site_gazzetta,site_sole24ore,site_pourfemme,site_alfemminile,site_corrieresport,site_cookaround,site_autoscout,site_staseratv,prima_citta_stato_cod,prima_citta_cod
4540,4541,2019-05-31,2019-01-06,2,2,1,254,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BS
4543,4544,2019-06-14,2019-06-15,2,2,2,156,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,NA
4546,4547,2019-05-29,2019-05-29,1,1,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
4547,4548,2019-05-05,2019-06-14,41,7,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VR
4550,4551,2018-11-30,2019-06-16,199,153,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,ITA,NA
4551,4552,2019-05-16,2019-06-06,22,2,1,33,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
4554,4555,2019-04-20,2019-05-19,30,2,2,156,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,TO
4555,4556,2019-05-13,2019-05-20,8,5,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PD
4556,4557,2019-06-14,2019-06-14,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VA
4557,4558,2019-11-06,2019-11-06,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,ME
4560,4561,2019-05-28,2019-05-31,4,2,2,156,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PD
4561,4562,2019-05-16,2019-02-06,18,12,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BG
4566,4567,2019-05-16,2019-05-16,1,1,2,11,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,AL
4567,4568,2019-06-14,2019-06-14,1,1,2,156,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RE
4568,4569,2019-05-16,2019-05-27,12,2,1,254,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VR
4569,4570,2017-06-19,2019-06-14,726,206,5,227,132,16,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ITA,CT
4573,4574,2019-01-06,2019-09-06,9,7,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,TO
4575,4576,2019-06-15,2019-06-15,1,1,2,86,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
4580,4581,2019-02-15,2019-05-24,99,41,5,128,132,0,10,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,ITA,LI
4581,4582,2019-12-03,2019-05-20,70,6,2,86,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PG
4582,4583,2019-05-26,2019-05-26,1,1,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
4583,4584,2018-05-12,2019-03-06,181,36,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VR
4584,4585,2019-05-27,2019-05-27,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VR
4585,4586,2019-05-20,2019-05-20,1,1,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,LE
4586,4587,2019-05-29,2019-05-29,1,1,2,255,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VR
4587,4588,2019-05-17,2019-06-15,30,6,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
4588,4589,2019-05-31,2019-07-06,8,2,2,156,124,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ITA,LI
4589,4590,2019-05-25,2019-05-29,5,2,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,GE
4591,4592,2019-05-22,2019-05-22,1,1,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PG
4592,4593,2019-01-27,2019-09-06,134,51,2,86,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MO
4593,4594,2019-04-04,2019-03-06,61,10,5,227,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RA
4595,4596,2019-05-17,2019-07-06,22,15,1,228,131,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,CT
4596,4597,2019-09-05,2019-06-16,39,6,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,TA
4597,4598,2018-06-23,2019-06-16,359,286,2,251,144,2,13,0,25,1,18,0,0,23,0,30,9,0,20,0,0,0,18,ITA,BA
4598,4599,2019-04-15,2019-08-06,55,5,2,251,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BA
4599,4600,2019-05-24,2019-05-24,1,1,2,156,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BZ
4601,4602,2019-06-06,2019-06-06,1,1,2,255,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
4602,4603,2019-10-06,2019-10-06,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PA
4604,4605,2018-10-26,2019-06-14,232,74,1,228,131,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
4606,4607,2019-12-06,2019-12-06,1,1,2,86,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,SA
4609,4610,2019-05-21,2019-05-21,1,1,2,156,124,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,GE
4610,4611,2019-05-16,2019-05-16,1,1,2,255,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BS
4611,4612,2019-12-06,2019-12-06,1,1,2,215,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MB
4612,4613,2019-05-30,2019-05-30,1,1,2,255,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,SV
4613,4614,2019-05-13,2019-05-19,7,2,1,173,133,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MB
4614,4615,2019-04-14,2019-11-06,59,10,1,128,131,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,ITA,RM
4615,4616,2019-05-20,2019-05-20,1,1,2,255,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MO
4616,4617,2019-04-06,2019-04-06,1,1,2,86,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PA
4618,4619,2019-06-14,2019-06-14,1,1,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PZ
4619,4620,2019-05-28,2019-10-06,14,7,1,173,133,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,AG
4620,4621,2019-05-31,2019-05-31,1,1,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MN
4621,4622,2019-05-06,2019-05-06,1,1,2,251,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BS
4624,4625,2019-06-15,2019-06-15,1,1,2,156,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,SA
4625,4626,2019-11-06,2019-06-16,6,2,2,156,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ITA,RM
4626,4627,2019-05-20,2019-05-20,1,1,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,SP
4627,4628,2019-05-15,2019-08-06,25,2,2,86,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,NA
4628,4629,2018-12-21,2019-10-06,172,38,2,255,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,ITA,BO
4629,4630,2019-05-23,2019-05-23,1,1,2,156,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RE
4630,4631,2019-05-18,2019-05-18,1,1,2,253,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,LI
4631,4632,2019-05-21,2019-11-06,22,2,2,86,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
4633,4634,2019-04-06,2019-04-06,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BT
4635,4636,2019-05-30,2019-06-16,18,3,2,86,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,TO
4636,4637,2019-10-06,2019-10-06,1,1,1,173,133,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ITA,MI
4637,4638,2019-05-25,2019-05-29,5,3,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VE
4638,4639,2019-05-19,2019-05-19,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,TN
4639,4640,2019-05-17,2019-05-17,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,TO
4640,4641,2018-06-07,2019-06-13,343,81,1,173,133,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,ITA,RM
4641,4642,2019-12-05,2019-02-06,22,3,5,86,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PN
4644,4645,2019-10-06,2019-10-06,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RA
4647,4648,2019-07-05,2019-05-28,22,2,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,SA
4649,4650,2019-05-23,2019-05-23,1,1,5,128,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,CS
4650,4651,2019-03-05,2019-06-15,44,3,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
4651,4652,2019-05-20,2019-05-20,1,1,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,GE
4652,4653,2018-12-20,2019-06-15,178,99,1,128,131,3,15,0,13,0,12,0,0,0,0,14,1,1,0,9,0,0,19,ITA,RA
4655,4656,2019-05-17,2019-05-18,2,2,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,FM
4656,4657,2019-11-06,2019-11-06,1,1,2,86,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PA
4658,4659,2019-02-21,2019-06-13,113,14,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RI
4659,4660,2019-05-17,2019-06-16,31,29,2,11,124,0,1,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,ITA,RM
4663,4664,2019-05-06,2019-10-06,6,3,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
4664,4665,2019-03-28,2019-05-18,52,5,5,128,132,3,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,ITA,RM
4665,4666,2019-05-23,2019-05-06,14,5,5,128,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MC
4668,4669,2019-04-20,2019-05-26,37,4,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
4669,4670,2019-12-06,2019-12-06,1,1,2,156,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
4671,4672,2019-05-19,2019-05-19,1,1,2,253,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
4673,4674,2019-12-06,2019-06-13,2,2,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BA
4674,4675,2019-11-04,2019-06-13,64,5,2,11,144,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,ITA,BG
4675,4676,2018-11-19,2019-08-06,202,45,1,173,133,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PD
4676,4677,2019-05-21,2019-05-26,6,4,5,254,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
4677,4678,2019-06-16,2019-06-16,1,1,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
4679,4680,2018-04-12,2019-06-14,193,63,1,128,131,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,33,ITA,PN
4680,4681,2019-05-06,2019-05-06,1,1,5,86,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,TP
4682,4683,2019-06-15,2019-06-15,1,1,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,IM
4683,4684,2019-05-19,2019-05-19,1,1,2,86,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ITA,BO
4686,4687,2018-06-20,2019-06-16,362,190,1,254,131,5,22,0,18,0,3,0,0,1,1,3,0,0,0,7,0,0,26,ITA,AP
4687,4688,2018-12-24,2019-05-19,147,18,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
4688,4689,2019-05-18,2019-05-18,1,1,2,86,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,TV
4689,4690,2019-02-06,2019-11-06,10,2,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BO
4691,4692,2019-05-23,2019-05-23,1,1,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,FI
4692,4693,2019-06-15,2019-06-15,1,1,2,255,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PU
4693,4694,2019-05-29,2019-05-29,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VE
4694,4695,2018-07-11,2019-09-06,215,72,1,128,131,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ITA,AR
4696,4697,2019-10-05,2019-09-06,31,6,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BR
4697,4698,2019-05-15,2019-05-29,15,4,2,86,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,UD
4698,4699,2019-05-27,2019-05-27,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PD
4702,4703,2019-05-20,2019-05-20,1,1,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,CS
4703,4704,2019-05-31,2019-05-31,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BA
4704,4705,2019-01-06,2019-06-14,14,2,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PA
4707,4708,2019-05-16,2019-05-19,4,2,2,86,144,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,ITA,PD
4708,4709,2019-06-14,2019-06-14,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,TP
4709,4710,2019-10-01,2019-03-06,145,24,1,173,133,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VI
4710,4711,2019-05-06,2019-05-06,1,1,2,156,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RG
4711,4712,2019-06-06,2019-06-06,1,1,2,255,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BR
4712,4713,2019-08-04,2019-05-06,59,6,2,255,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BG
4714,4715,2019-05-24,2019-06-14,22,13,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PR
4715,4716,2019-03-23,2019-03-06,73,38,1,173,133,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,ITA,BA
4716,4717,2019-05-21,2019-05-21,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,SA
4718,4719,2019-03-29,2019-10-06,74,14,5,128,132,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,ITA,VA
4720,4721,2019-12-06,2019-06-13,2,2,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PD
4722,4723,2019-05-18,2019-03-06,17,3,1,228,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,NA
4724,4725,2019-04-26,2019-05-26,31,5,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,NA
4727,4728,2018-06-21,2019-12-06,357,109,1,225,131,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,ITA,PA
4729,4730,2017-11-18,2019-08-06,568,101,2,86,144,0,0,0,0,0,2,2,0,1,0,4,0,0,1,0,0,0,0,ITA,NA
4730,4731,2019-05-06,2019-05-06,1,1,2,86,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PN
4731,4732,2018-07-11,2019-09-06,215,61,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,ITA,RM
4732,4733,2019-05-17,2019-05-17,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,ME
4733,4734,2019-12-02,2019-06-06,115,59,5,128,132,0,1,1,14,6,0,0,0,0,0,0,0,0,0,0,0,7,0,ITA,NO
4734,4735,2019-04-04,2019-06-13,71,10,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,ITA,RM
4735,4736,2019-06-14,2019-06-14,1,1,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VR
4736,4737,2019-05-19,2019-05-19,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,CO
4739,4740,2019-05-21,2019-05-21,1,1,2,86,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,ME
4740,4741,2019-07-06,2019-07-06,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VR
4741,4742,2018-11-20,2019-05-27,189,23,2,86,144,0,0,0,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,ITA,RM
4744,4745,2019-03-04,2019-05-30,58,3,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,CL
4745,4746,2019-06-13,2019-06-13,1,1,2,255,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,LC
4747,4748,2019-05-16,2019-05-16,1,1,2,33,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
4748,4749,2018-01-07,2019-06-14,349,52,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
4749,4750,2019-04-19,2019-11-06,54,5,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,NA
4751,4752,2019-06-13,2019-06-13,1,1,5,254,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VC
4752,4753,2019-06-16,2019-06-16,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
4753,4754,2019-11-04,2019-09-06,60,7,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,GE
4754,4755,2019-06-14,2019-06-14,1,1,2,255,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VE
4756,4757,2019-10-06,2019-10-06,1,1,2,255,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
4758,4759,2018-04-08,2019-12-06,313,81,1,173,133,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ITA,MI
4759,4760,2018-06-05,2019-06-16,407,139,1,173,133,1,0,4,0,0,0,3,0,4,0,4,0,0,0,0,0,0,33,ITA,CO
4761,4762,2019-02-06,2019-09-06,8,3,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
4762,4763,2019-05-26,2019-05-26,1,1,5,86,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,GE
4764,4765,2019-05-30,2019-06-16,18,2,5,228,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PR
4765,4766,2019-06-14,2019-06-14,1,1,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MO
4766,4767,2019-04-06,2019-04-06,1,1,5,128,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,TO
4768,4769,2019-07-01,2019-09-06,154,12,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VI
4769,4770,2019-05-18,2019-05-18,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VE
4770,4771,2019-03-05,2019-06-16,45,44,2,86,144,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,ITA,NA
4771,4772,2018-09-15,2019-06-16,275,73,1,173,133,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,ITA,MI
4772,4773,2019-04-16,2019-05-16,31,2,2,220,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,GE
4773,4774,2019-05-17,2019-05-17,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
4777,4778,2019-06-06,2019-06-06,1,1,2,11,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PU
4778,4779,2019-11-02,2019-06-16,126,117,1,128,131,0,3,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,ITA,BA
4780,4781,2019-05-19,2019-05-19,1,1,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VA
4781,4782,2019-12-05,2019-05-26,15,2,2,255,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MB
4782,4783,2019-05-06,2019-05-06,1,1,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BA
4784,4785,2019-12-06,2019-06-14,3,2,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,CT
4785,4786,2018-05-09,2019-06-06,275,46,2,251,144,0,0,0,1,0,7,0,0,1,0,0,0,0,0,116,0,0,0,ITA,UD
4786,4787,2018-07-17,2019-05-24,312,80,1,173,133,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
4788,4789,2019-05-04,2019-01-06,58,13,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
4789,4790,2019-10-03,2019-03-06,86,17,2,251,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,SA
4790,4791,2019-04-20,2019-05-18,29,2,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,TO
4792,4793,2019-05-15,2019-07-06,24,3,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MB
4794,4795,2019-03-06,2019-03-06,1,1,5,86,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BS
4795,4796,2018-10-07,2019-06-16,342,170,1,254,131,3,15,3,15,11,4,0,0,6,8,13,2,0,2,18,0,0,123,ITA,PE
4796,4797,2019-05-30,2019-05-30,1,1,2,86,124,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,ITA,AN
4797,4798,2018-12-16,2019-06-13,180,62,2,86,124,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,4,ITA,RM
4799,4800,2019-06-06,2019-06-06,1,1,2,156,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
4800,4801,2019-08-06,2019-08-06,1,1,2,86,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VI
4801,4802,2019-06-16,2019-06-16,1,1,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
4802,4803,2018-06-29,2019-06-16,353,124,1,173,133,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,2,0,9,ITA,NA
4803,4804,2019-05-15,2019-05-17,3,2,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
4804,4805,2019-12-06,2019-12-06,1,1,5,86,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,FI
4806,4807,2019-05-25,2019-05-25,1,1,2,251,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
4808,4809,2019-06-13,2019-06-13,1,1,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
4809,4810,2019-06-13,2019-06-13,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,ME
4810,4811,2019-11-06,2019-11-06,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PT
4812,4813,2019-05-06,2019-05-06,1,1,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BG
4813,4814,2019-10-04,2019-05-19,40,8,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,FI
4814,4815,2019-05-17,2019-05-17,1,1,5,86,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PV
4816,4817,2018-06-20,2019-12-06,358,59,1,173,133,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,ITA,CT
4818,4819,2019-06-15,2019-06-15,1,1,1,254,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,CN
4820,4821,2018-10-31,2019-05-19,201,20,2,156,144,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VE
4821,4822,2019-05-27,2019-05-31,5,2,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VE
4823,4824,2018-12-19,2019-06-15,179,87,1,128,131,0,10,0,11,0,0,0,0,1,0,2,2,0,2,1,0,0,7,ITA,PI
